Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.AH06.SUP.TEMP.STPT DEG F,41CS.RF.OAT DEG F,41CS.RF.AH06.EFF.SPS In WC,41CS.RF.AH06.kW kW,41CS.RF.AH06.AVG.HUMID %  RH,41CS.RF.AH06.SPEED PCT,41CS.RF.AH06.SUP.FLOW CFM
5/5/2021,15:44:36,,,,,,2.011562
5/5/2021,15:45:20,63.074814,0.774166,,0.950000,62.346077,2.011562,62.399998,55.559998,,25.690746
5/5/2021,15:45:42,,,,,,,,,,24.291250
5/5/2021,15:45:43,,,,,,,,,,25.390856
5/5/2021,15:47:20,,,,,,,,55.559998
5/5/2021,15:47:21,63.074814,0.774166,,0.950000,62.346077,2.011562,62.399998,,,25.390856
5/5/2021,15:47:56,62.074814
5/5/2021,15:49:21,62.074814,0.774166,,0.950000,62.346077,2.011562,62.399998,55.559998,,25.390856
5/5/2021,15:49:53,,,,,,1.909062
5/5/2021,15:49:54,,,,,,2.045312
5/5/2021,15:49:56,,,,,,1.939687
5/5/2021,15:50:18,,,,,,2.043750
5/5/2021,15:50:50,61.062325
5/5/2021,15:51:21,61.062325,0.774166,,0.950000,62.346077,2.043750,62.399998,55.559998,,25.390856
5/5/2021,15:51:32,,,,,,1.930624
5/5/2021,15:51:37,,,,,,2.061874
5/5/2021,15:51:42,,,,,,1.949687
5/5/2021,15:51:58,,,,,,2.070937
5/5/2021,15:52:06,,,,,,1.970624
5/5/2021,15:52:10,,,,,,2.080625
5/5/2021,15:52:15,,,,,,1.923749
5/5/2021,15:52:17,,,,,,2.048749
5/5/2021,15:52:21,,,,,,1.883437
5/5/2021,15:52:22,,,,,,2.013124
5/5/2021,15:53:21,61.062325,0.774166,,0.950000,62.346077,2.013124,62.399998,55.559998,,25.390856
5/5/2021,15:54:22,,,,,,,,,,24.191288
5/5/2021,15:54:27,,,,,,1.909062
5/5/2021,15:54:28,,,,,,2.013749
5/5/2021,15:54:31,,,,,,2.015937
5/5/2021,15:54:52,,,,,,,,,,25.890675
5/5/2021,15:54:57,,,,,,,,,,24.391214
5/5/2021,15:55:21,61.062325,,,0.950000,62.346077,2.015937,62.399998,55.559998,,24.391214
5/5/2021,15:55:22,,0.774166
